FILE,PAGE,V1.3,V2.3,V3.3,V5.3,V4.3,CLASS-1,SCORE-1,CLASS-2,SCORE-2,CLASS-3,SCORE-3
MTX202000131,12,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9997999999999999,LINE_HW,0.0002,,
MTX202000164,32,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202000202,7,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9972,LINE_HW,0.0026,LINE_T,0.0002
MTX202000232,45,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9996,DRAW,0.0002,PHOTO_L,0.0002
MTX202000250,172,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9998000000000001,DRAW_L,0.0002,,
MTX202000319,3,DRAW_L,DRAW,DRAW_L,DRAW_L,DRAW_L,DRAW_L,0.7986,DRAW,0.1928,PHOTO_L,0.007000000000000001
MTX202000432,70,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202000492,68,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9997999999999999,DRAW_L,0.0002,,
MTX202000559,70,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9998000000000001,DRAW,0.0002,,
MTX202000591,375,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202010013,17,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202010056,36,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202010208,2,TEXT_P,TEXT,TEXT,TEXT_P,TEXT,TEXT_P,0.5154,TEXT,0.4138,DRAW,0.05620000000000001
MTX202010322,75,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9998000000000001,DRAW,0.0002,,
MTX202010348,4,TEXT_P,TEXT,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.8084,TEXT,0.187,DRAW,0.004399999999999999
MTX202010424,9,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202010559,9,DRAW,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.8629999999999999,DRAW,0.1368,,
MTX202100006,152,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.999,LINE_P,0.0006000000000000001,TEXT_T,0.0004
MTX202100020,13,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202100059,8,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202100080,17,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202100126,8,DRAW_L,DRAW,DRAW_L,DRAW,DRAW,DRAW,0.5356,DRAW_L,0.4624,LINE_P,0.0018000000000000002
MTX202100175,11,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202100224,9,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202100250,11,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9882,PHOTO,0.011199999999999998,DRAW_L,0.0006000000000000001
MTX202100315,37,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202100338,18,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
MTX202100383,27,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202100402,28,LINE_P,LINE_P,LINE_P,LINE_P,DRAW,LINE_P,0.7302,DRAW,0.2696,DRAW_L,0.0002
MTX202100409,177,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202100430,15,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9916,PHOTO,0.0082,,
MTX202100461,80,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202100487,10,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202100495,88,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202100509,209,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,0.9423999999999999,DRAW,0.05739999999999999,LINE_P,0.0002
MTX202100521,219,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202100524a,197,LINE_P,TEXT_P,TEXT_P,TEXT_P,LINE_P,TEXT_P,0.6,LINE_P,0.4,,
MTX202100534,43,DRAW_L,DRAW,DRAW_L,DRAW_L,DRAW_L,DRAW_L,0.7258,DRAW,0.27399999999999997,LINE_T,0.0002
MTX202100545,242,DRAW,DRAW_L,DRAW,DRAW_L,DRAW_L,DRAW_L,0.6594,DRAW,0.3406,LINE_HW,0.0002
MTX202100546b,259,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202100564,95,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202100586,32,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.958,DRAW_L,0.041400000000000006,TEXT_T,0.0006000000000000001
MTX202100619,9,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202100640,3,DRAW_L,DRAW,DRAW_L,DRAW_L,DRAW_L,DRAW_L,0.806,DRAW,0.1938,,
MTX202100657,303,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202100695,119,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202100707,102,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9518000000000001,PHOTO,0.047,DRAW_L,0.0012000000000000001
MTX202100759,22,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9996,TEXT_T,0.0004,,
MTX202100777,446,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202100803,12,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202110088,19,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9937999999999999,TEXT,0.0038,TEXT_HW,0.0024000000000000002
MTX202110121,135,TEXT_T,TEXT_T,TEXT_T,TEXT_T,TEXT_T,TEXT_T,0.998,TEXT,0.0016,,
MTX202110153,2,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,0.9982,TEXT,0.0016,TEXT_P,0.0002
MTX202110198,5,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9756,TEXT,0.0228,LINE_HW,0.0016
MTX202200005,63,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9997999999999999,,,,
MTX202200052,17,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202200126,19,LINE_P,TEXT_P,LINE_P,TEXT_P,LINE_P,LINE_P,0.682,TEXT_P,0.31779999999999997,TEXT_T,0.0002
MTX202200165,15,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202200183,37,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
MTX202200210,17,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9958,TEXT_T,0.0036,TEXT,0.0008
MTX202200240,140,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202200273,22,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9998000000000001,DRAW,0.0002,,
MTX202200295,158,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202200314,3,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9507999999999999,TEXT,0.026600000000000002,LINE_T,0.0228
MTX202200328,29,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202200335,729,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202200348,236,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9994,DRAW_L,0.0006000000000000001,,
MTX202200385,4,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9997999999999999,LINE_P,0.0002,,
MTX202200431,26,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202200444,389,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202200485,22,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9997999999999999,TEXT,0.0002,,
MTX202200533,23,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9996,DRAW_L,0.0004,,
MTX202200557,1,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202200563,842,DRAW,DRAW_L,DRAW,DRAW,DRAW,DRAW,0.8202,DRAW_L,0.17980000000000002,,
MTX202200564,633,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202200611,2,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9978,PHOTO,0.002,,
MTX202200672,15,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9994,DRAW_L,0.0006000000000000001,,
MTX202200706,25,DRAW_L,DRAW,DRAW,DRAW,DRAW,DRAW,0.8884000000000001,DRAW_L,0.1096,PHOTO_L,0.0019999999999999996
MTX202200717,878,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202200730,274,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9965999999999999,PHOTO,0.0018000000000000002,DRAW_L,0.0016
MTX202200763,23,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
MTX202200786,15,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9998000000000001,PHOTO_L,0.0002,,
MTX202210002,74,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
MTX202210006,38,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9997999999999999,DRAW_L,0.0002,,
MTX202210015c,71,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,0.9962,LINE_HW,0.0024000000000000002,TEXT_P,0.001
MTX202210016c,84,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,0.9987999999999999,DRAW,0.0006000000000000001,TEXT_T,0.0004
MTX202210017d,60,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,0.992,DRAW,0.007200000000000001,LINE_T,0.0006000000000000001
MTX202210019d,144,TEXT_T,TEXT,TEXT,TEXT,TEXT,TEXT,0.7956,TEXT_T,0.2022,TEXT_HW,0.0021999999999999997
MTX202210024,37,LINE_T,LINE_T,LINE_T,LINE_T,LINE_T,LINE_T,1.0,,,,
MTX202210028d,23,PHOTO,DRAW,PHOTO,DRAW,DRAW,DRAW,0.7144,PHOTO,0.2758,TEXT_T,0.01
MTX202210033,18,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,0.9954000000000001,LINE_T,0.004399999999999999,TEXT,0.0002
MTX202210044,58,LINE_P,LINE_P,LINE_T,LINE_T,LINE_P,LINE_P,0.587,LINE_T,0.37039999999999995,LINE_HW,0.043000000000000003
MTX202210059,1,TEXT,TEXT_HW,TEXT,TEXT_HW,TEXT,TEXT,0.7156,TEXT_HW,0.25020000000000003,PHOTO,0.034
MTX202210074,15,LINE_T,LINE_P,LINE_T,LINE_T,LINE_HW,LINE_T,0.6809999999999999,LINE_P,0.20379999999999998,LINE_HW,0.1152
MTX202210119,86,TEXT,TEXT,TEXT,TEXT,TEXT,TEXT,0.9998000000000001,TEXT_T,0.0002,,
MTX202300012,301,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300022,36,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202300054,32,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300080,72,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9926,LINE_P,0.0046,DRAW_L,0.003
MTX202300102,15,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202300133,6,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202300157,14,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202300188,28,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
MTX202300234,10,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202300263,21,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
MTX202300304,3,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202300343,11,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300365,100,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
MTX202300392,89,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202300426,177,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
MTX202300459,11,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9994,DRAW,0.0006000000000000001,,
MTX202300466A,38,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.999,LINE_P,0.001,,
MTX202300466DE,57,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9870000000000001,DRAW,0.0124,TEXT_P,0.0006000000000000001
MTX202300466DE,1057,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202300466FG,691,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9896,PHOTO_L,0.008799999999999999,DRAW,0.0014
MTX202300510,58,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202300531,314,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9984,DRAW_L,0.0014,PHOTO,0.0002
MTX202300569,25,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300614,1,TEXT_P,LINE_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.8742000000000001,LINE_P,0.089,DRAW,0.0354
MTX202300633,8,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300659A,182,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300688,18,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300696,822,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300696A,373,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9972,DRAW_L,0.0026,TEXT,0.0002
MTX202300696C,420,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9997999999999999,TEXT_P,0.0002,,
MTX202300697A,126,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300699A,108,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300699B,259,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300700A,277,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300700B,211,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9932000000000001,TEXT_P,0.0066,TEXT_HW,0.0002
MTX202300700C,668,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202300701,239,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9998000000000001,PHOTO,0.0002,,
MTX202300701C,468,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
MTX202310006,3,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,0.9994,LINE_HW,0.0004,LINE_P,0.0002
MTX202310575,1,TEXT,TEXT,TEXT,TEXT,TEXT,TEXT,0.9994,TEXT_HW,0.0006000000000000001,,
MTX202311183,2,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,0.9924,TEXT,0.0056,TEXT_P,0.0016
MTX202320037,2,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9556000000000001,TEXT_P,0.0442,TEXT,0.0004
MTX202320097,30,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9926,DRAW,0.0062,TEXT_P,0.0006000000000000001
MTX202400031,115,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9954000000000001,TEXT_P,0.0046,,
MTX202400051,108,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9996,DRAW_L,0.0004,,
MTX202400057,485,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
MTX202400064,24,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202400072,541,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
MTX202400107,8,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202400116,567,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202400126,9,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202400128A,111,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
MTX202400132,95,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202400133H,229,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
MTX202400154,29,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.991,LINE_P,0.005200000000000001,PHOTO,0.0028
MTX202410003A,127,TEXT_HW,TEXT_HW,TEXT_HW,LINE_HW,TEXT_HW,TEXT_HW,0.7136,LINE_HW,0.2832,TEXT,0.0034000000000000002
P009_00016,1,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,0.9356,TEXT,0.0606,TEXT_T,0.0036
P027_00001_002,85,TEXT,TEXT_T,TEXT_T,TEXT_T,TEXT_T,TEXT_T,0.8008,TEXT,0.1986,LINE_T,0.0004
P027_00002_025,30,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,1.0,,,,
P027_00003_025,5,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,1.0,,,,
P027_00004_005,1,TEXT_P,TEXT_HW,TEXT_T,TEXT_T,TEXT_HW,TEXT_HW,0.5564,TEXT_T,0.23900000000000002,TEXT_P,0.128
P028_00012,101,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,0.9997999999999999,,,,
P028_00020_001,57,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,0.9124000000000001,LINE_T,0.046,LINE_P,0.0414
P033_00001_002,6,TEXT,TEXT,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,0.5104,TEXT,0.489,LINE_T,0.0004
P043_00001_056,50,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,0.9621999999999999,LINE_HW,0.0366,TEXT_T,0.001
P043_00002_012,89,LINE_HW,TEXT_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,0.8024000000000001,TEXT_HW,0.1976,,
P043_00005_004,9,DRAW,DRAW,PHOTO,PHOTO,PHOTO,PHOTO,0.6188,DRAW,0.38079999999999997,DRAW_L,0.0004
