FILE,PAGE,V1.3,V2.3,V3.3,V4.3,V5.3,CLASS-1,SCORE-1,CLASS-2,SCORE-2,CLASS-3,SCORE-3
CTX201000566,31,LINE_HW,LINE_HW,LINE_HW,LINE_HW,DRAW_L,LINE_HW,0.77,DRAW_L,0.1352,DRAW,0.048400000000000006
CTX201000713,830,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201000713B,115,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201000760,38,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201001332,41,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201001607B,229,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201001863,956,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201001901,742,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9997999999999999,LINE_T,0.0002,,
CTX201001901A,274,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,1.0,,,,
CTX201004071,8,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201004107,72,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201004126,1,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201004294,1,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9423999999999999,TEXT,0.0466,LINE_P,0.0076
CTX201004325,22,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201004988,20,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201005208,56,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9904,DRAW,0.0078,PHOTO_L,0.001
CTX201006876,20,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.8949999999999999,DRAW_L,0.1044,TEXT,0.0002
CTX201007260,2,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9996,TEXT,0.0002,TEXT_T,0.0002
CTX201007359,66,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201007374,3,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201007753,120,DRAW,DRAW_L,DRAW_L,DRAW,DRAW,DRAW,0.624,DRAW_L,0.376,,
CTX201007898A,156,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9970000000000001,DRAW_L,0.003,,
CTX201100041A,495,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201100135,12,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201100541,649,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201100541,1649,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201100614,69,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201100615,920,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201100846,16,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9997999999999999,DRAW,0.0002,,
CTX201100936,48,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201101171,4,LINE_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.834,LINE_P,0.1656,DRAW,0.0004
CTX201101244,1,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201101321,180,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,1.0,,,,
CTX201101323,887,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201101987,13,PHOTO,DRAW,DRAW,DRAW,DRAW,DRAW,0.7598,PHOTO,0.24020000000000002,,
CTX201102102,22,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201102799,12,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201102934,435,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9864,TEXT_P,0.0078,TEXT,0.003
CTX201103273,134,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201103402A,75,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,0.9994,PHOTO_L,0.0004,DRAW,0.0002
CTX201103508,50,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201103642,238,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201103650,145,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201103660,168,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9996,DRAW,0.0004,,
CTX201103665,243,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201103673,71,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201200005,28,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9997999999999999,TEXT,0.0002,,
CTX201200065,431,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201200135,14,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201200158,47,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9997999999999999,,,,
CTX201200750,6,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201200897,15,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,0.9974000000000001,DRAW,0.0024000000000000002,,
CTX201201317,49,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201201508,15,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201202201,53,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9994,DRAW,0.0004,,
CTX201202248,59,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201202280,228,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201202431,7,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9998000000000001,TEXT,0.0002,,
CTX201202519,134,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9996,DRAW_L,0.0004,,
CTX201202519,1134,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201202534,20,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201202590,24,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201202682,44,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201203281,28,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201203420,1,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201300204,36,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9958,TEXT,0.004,,
CTX201300518,116,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201300713,14,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201300955,49,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9997999999999999,LINE_P,0.0002,,
CTX201301008,152,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201301458,28,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201301829,124,DRAW,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.8204,DRAW,0.1778,TEXT,0.002
CTX201302172,41,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201302274,9,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201302514,69,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,1.0,,,,
CTX201302561,2,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201302637,143,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9972,DRAW_L,0.0021999999999999997,TEXT_P,0.0002
CTX201302714,43,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201302748,196,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,1.0,,,,
CTX201302879,4,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201303013,22,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201303015,237,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201303020,796,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9996,TEXT,0.0004,,
CTX201303209,175,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,1.0,,,,
CTX201303225,157,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,0.9974000000000001,DRAW,0.0026000000000000003,,
CTX201303243,236,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9974000000000001,TEXT_T,0.0016,PHOTO_L,0.001
CTX201400053,16,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201400303,355,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201400719,2,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9984,LINE_P,0.0012000000000000001,TEXT,0.0002
CTX201403328,155,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201403941,23,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201404334,31,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201404706B,208,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,1.0,,,,
CTX201404716,110,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201404749,42,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,1.0,,,,
CTX201404753,20,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.999,DRAW,0.0008,,
CTX201404815,90,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9997999999999999,LINE_P,0.0002,,
CTX201404863,254,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,0.9997999999999999,TEXT,0.0002,,
CTX201405045,13,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9994,TEXT,0.0006000000000000001,,
CTX201405166,3,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201405187,126,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201405221,38,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201405223,174,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201405225A,250,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201405249,39,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,1.0,,,,
CTX201405253C,92,LINE_HW,LINE_P,LINE_T,LINE_T,LINE_T,LINE_T,0.6406000000000001,LINE_P,0.18839999999999998,LINE_HW,0.16840000000000002
CTX201405254,540,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201405285,226,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201405512,3,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201405547,19,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201405865,73,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201405865A,596,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201405865D,85,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201405865F,279,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201405866,992,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201500007,29,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201500061,28,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.9516,TEXT_T,0.046,TEXT_HW,0.002
CTX201500432,41,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201500843,129,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,1.0,,,,
CTX201500887,62,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201501653A,33,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201501656,944,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201501681,339,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201501946A,38,DRAW_L,DRAW,DRAW,DRAW,DRAW,DRAW,0.8714000000000001,DRAW_L,0.1278,TEXT,0.0004
CTX201501946C,6,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201501978,27,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.994,DRAW,0.005,TEXT,0.001
CTX201501986,448,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9852000000000001,DRAW,0.014599999999999998,LINE_HW,0.0002
CTX201502017,48,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201502023,311,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201502114,1,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201502298,119,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201502334,166,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201502515,49,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9998000000000001,,,,
CTX201502526,1,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9969999999999999,DRAW,0.0028,,
CTX201502540,79,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201502544,126,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201502875B,224,DRAW_L,DRAW,DRAW_L,DRAW_L,DRAW_L,DRAW_L,0.8048,DRAW,0.195,,
CTX201502875E,424,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201502875F,701,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201503071,1,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9998000000000001,TEXT,0.0002,,
CTX201503803,110,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201503905,175,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201503933,34,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201504041,110,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201504547,113,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201504632,2,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201600343,27,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201600361,19,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201600409,6,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201600498,36,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201600507,45,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201600548,482,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201600807,1,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201600833,69,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201600842,337,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,1.0,,,,
CTX201600898,25,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201600965,62,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201600994,1,TEXT_P,LINE_P,TEXT,LINE_P,TEXT,LINE_P,0.3626,TEXT,0.3366,TEXT_P,0.30060000000000003
CTX201601112,16,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201601205,178,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201601377,19,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201601555,11,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201601709,7,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201602936,4,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201603158,402,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201603198,282,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201603571,109,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201603778B,324,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9846,LINE_P,0.012,PHOTO,0.0036000000000000003
CTX201603778F,311,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201603778H,142,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,0.9998000000000001,DRAW,0.0002,,
CTX201603814,121,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201603815,316,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9656,TEXT,0.027800000000000002,TEXT_P,0.0064
CTX201604006,564,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,1.0,,,,
CTX201604006B,16,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,1.0,,,,
CTX201604014A,30,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9997999999999999,DRAW_L,0.0002,,
CTX201604017,14,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201604027,25,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201604049,210,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201604049G,9,DRAW_L,DRAW_L,DRAW_L,DRAW,DRAW_L,DRAW_L,0.8535999999999999,DRAW,0.1454,LINE_HW,0.001
CTX201604051C,31,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201604069,39,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201604071,144,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9683999999999999,TEXT_P,0.0316,,
CTX201604077,36,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201604110,13,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,0.9997999999999999,DRAW,0.0002,LINE_T,0.0002
CTX201604155,19,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201604156,13,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201604243,20,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201700202,260,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,1.0,,,,
CTX201700354,318,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201700707,6,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201700780,10,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201700827A,83,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,1.0,,,,
CTX201701014,201,DRAW_L,PHOTO_L,DRAW,DRAW_L,DRAW_L,DRAW_L,0.716,DRAW,0.1772,PHOTO_L,0.09340000000000001
CTX201701632,190,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.998,PHOTO,0.0018000000000000002,DRAW_L,0.0002
CTX201701997,345,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201702038,30,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,1.0,,,,
CTX201702168,58,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201702176,80,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW,DRAW_L,0.8098000000000001,DRAW,0.19,LINE_HW,0.0002
CTX201702181B,4,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,PHOTO,1.0,,,,
CTX201702215,7,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201703276,118,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201703284,47,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201703525,171,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,DRAW_L,0.9898,DRAW,0.0094,PHOTO_L,0.0006000000000000001
CTX201703689,46,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,LINE_P,1.0,,,,
CTX201703690B,448,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,0.9996,DRAW_L,0.0002,PHOTO,0.0002
CTX201703691A,85,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201704251,39,DRAW_L,DRAW,DRAW,DRAW_L,DRAW,DRAW,0.5496,DRAW_L,0.4502,,
CTX201750001,100,LINE_T,LINE_T,LINE_T,LINE_T,LINE_T,LINE_T,0.9984,LINE_HW,0.001,DRAW_L,0.0004
CTX201750040,92,DRAW,DRAW,PHOTO,DRAW,PHOTO,DRAW,0.5772,PHOTO,0.4218,TEXT_T,0.001
CTX201750081A,23,LINE_T,LINE_T,DRAW_L,DRAW_L,LINE_T,LINE_T,0.4678,DRAW_L,0.4664,DRAW,0.053000000000000005
CTX201750088,254,LINE_T,LINE_T,LINE_T,LINE_T,LINE_T,LINE_T,1.0,,,,
CTX201750112,21,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.961,TEXT_T,0.0382,TEXT,0.0004
CTX201750130A,164,LINE_T,LINE_T,LINE_T,LINE_T,LINE_T,LINE_T,0.9890000000000001,TEXT_T,0.01,TEXT,0.001
CTX201750173,105,LINE_T,LINE_T,LINE_T,LINE_T,LINE_T,LINE_T,1.0,,,,
CTX201750223,4,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,TEXT_P,0.8316000000000001,TEXT_T,0.1604,TEXT,0.0076
CTX201750244,278,TEXT_T,TEXT_T,TEXT_T,TEXT_T,TEXT_T,TEXT_T,0.8939999999999999,TEXT,0.0876,LINE_T,0.0182
CTX201750255,20,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,LINE_HW,0.9411999999999999,DRAW,0.057999999999999996,LINE_T,0.001
CTX201750286,55,LINE_T,LINE_T,LINE_T,LINE_T,LINE_T,LINE_T,1.0,,,,
CTX201750302,51,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201750319A,99,TEXT_T,TEXT_T,TEXT_T,TEXT_T,TEXT_T,TEXT_T,0.9987999999999999,TEXT,0.0006000000000000001,TEXT_HW,0.0002
CTX201750320A,27,LINE_T,DRAW,DRAW,LINE_T,DRAW,DRAW,0.5042,LINE_T,0.3156,PHOTO,0.1564
CTX201750330,70,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201750335,245,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,TEXT_HW,0.866,TEXT,0.06100000000000001,LINE_HW,0.0598
CTX201750358,30,DRAW,DRAW,DRAW,DRAW,DRAW,DRAW,1.0,,,,
CTX201750377,28,LINE_HW,LINE_HW,LINE_T,LINE_HW,LINE_HW,LINE_HW,0.8042,LINE_T,0.19540000000000002,LINE_P,0.0004
